solute_name,solute_smiles,solvent_name,solvent_smiles,solute_inchikey,S_M,logS_M,MW
luteolin,O=C\1c3c(O/C(=C/1)c2ccc(O)c(O)c2)cc(O)cc3O,hexane,CCCCCC,IQPNAANSBPBGFQ-UHFFFAOYNA-N,0.012083075,-1.917822529,286.239
luteolin,O=C\1c3c(O/C(=C/1)c2ccc(O)c(O)c2)cc(O)cc3O,methanol,CO,IQPNAANSBPBGFQ-UHFFFAOYNA-N,0.012837794,-1.891544284,286.239
mandelic acid,O=C(O)C(O)c1ccccc1,chloroform,ClC(Cl)Cl,IWYDHOAUDWTVEP-KZFATGLANA-N,0.1,-1,152.149
mandelic acid,O=C(O)C(O)c1ccccc1,diethyl ether,O(CC)CC,IWYDHOAUDWTVEP-KZFATGLANA-N,0.98,-0.008773924,152.149
mandelic acid,O=C(O)C(O)c1ccccc1,methanol,OC,IWYDHOAUDWTVEP-KZFATGLANA-N,3.62,0.558708571,152.149
mandelic acid,O=C(O)C(O)c1ccccc1,water,O,IWYDHOAUDWTVEP-KZFATGLANA-N,1.124,0.050766311,152.149
mefenamic acid,O=C(O)c2c(Nc1cccc(c1C)C)cccc2,PEG400,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO,HYYBABOKPJLUIN-HCKMINDGNA-N,0.08830799,-1.054,241.29
mefenamic acid,O=C(O)c2c(Nc1cccc(c1C)C)cccc2,cyclohexane,C1CCCCC1,HYYBABOKPJLUIN-HCKMINDGNA-N,0.000272771,-3.564201804,241.29
mefenamic acid,O=C(O)c2c(Nc1cccc(c1C)C)cccc2,ethanol,CCO,HYYBABOKPJLUIN-HCKMINDGNA-N,0.028346978,-1.547493233,241.29
mefenamic acid,O=C(O)c2c(Nc1cccc(c1C)C)cccc2,toluene,c1ccccc1C,HYYBABOKPJLUIN-HCKMINDGNA-N,0.003503407,-2.455509407,241.29
mefenamic acid,O=C(O)c2c(Nc1cccc(c1C)C)cccc2,water,O,HYYBABOKPJLUIN-HCKMINDGNA-N,3.38E-06,-5.963350424,241.29
meloxicam,O=C\2c1c(cccc1)S(=O)(=O)N(C/2=C(\O)Nc3ncc(s3)C)C,"1,4-dioxane",O1CCOCC1,DWMREKMVXIFPFM-RWWBHRBBNA-N,0.02024118,-1.693764173,351.409
meloxicam,O=C\2c1c(cccc1)S(=O)(=O)N(C/2=C(\O)Nc3ncc(s3)C)C,1-butanol,CCCCO,DWMREKMVXIFPFM-RWWBHRBBNA-N,0.000956237,-3.019434456,351.409
meloxicam,O=C\2c1c(cccc1)S(=O)(=O)N(C/2=C(\O)Nc3ncc(s3)C)C,1-heptanol,OCCCCCCC,DWMREKMVXIFPFM-RWWBHRBBNA-N,0.001597681,-2.79650993,351.409
meloxicam,O=C\2c1c(cccc1)S(=O)(=O)N(C/2=C(\O)Nc3ncc(s3)C)C,1-hexanol,CCCCCCO,DWMREKMVXIFPFM-RWWBHRBBNA-N,0.001104107,-2.956988837,351.409
meloxicam,O=C\2c1c(cccc1)S(=O)(=O)N(C/2=C(\O)Nc3ncc(s3)C)C,1-octanol,CCCCCCCCO,DWMREKMVXIFPFM-RWWBHRBBNA-N,0.001956302,-2.708564101,351.409
meloxicam,O=C\2c1c(cccc1)S(=O)(=O)N(C/2=C(\O)Nc3ncc(s3)C)C,1-pentanol,OCCCCC,DWMREKMVXIFPFM-RWWBHRBBNA-N,0.001004647,-2.997986508,351.409
meloxicam,O=C\2c1c(cccc1)S(=O)(=O)N(C/2=C(\O)Nc3ncc(s3)C)C,1-propanol,CCCO,DWMREKMVXIFPFM-RWWBHRBBNA-N,0.000735917,-3.133171165,351.409
meloxicam,O=C\2c1c(cccc1)S(=O)(=O)N(C/2=C(\O)Nc3ncc(s3)C)C,2-propanol,CC(C)O,DWMREKMVXIFPFM-RWWBHRBBNA-N,0.000517629,-3.2859814,351.409
meloxicam,O=C\2c1c(cccc1)S(=O)(=O)N(C/2=C(\O)Nc3ncc(s3)C)C,DMF,CN(C)C=O,DWMREKMVXIFPFM-RWWBHRBBNA-N,0.186753744,-0.728730683,351.409
meloxicam,O=C\2c1c(cccc1)S(=O)(=O)N(C/2=C(\O)Nc3ncc(s3)C)C,DMSO,CS(=O)C,DWMREKMVXIFPFM-RWWBHRBBNA-N,0.076612291,-1.11570155,351.409
meloxicam,O=C\2c1c(cccc1)S(=O)(=O)N(C/2=C(\O)Nc3ncc(s3)C)C,acetone,CC(=O)C,DWMREKMVXIFPFM-RWWBHRBBNA-N,0.008054641,-2.093953812,351.409
meloxicam,O=C\2c1c(cccc1)S(=O)(=O)N(C/2=C(\O)Nc3ncc(s3)C)C,benzene,c1ccccc1,DWMREKMVXIFPFM-RWWBHRBBNA-N,0.001802691,-2.744078709,351.409
meloxicam,O=C\2c1c(cccc1)S(=O)(=O)N(C/2=C(\O)Nc3ncc(s3)C)C,butyl acetate,CCCCOC(=O)C,DWMREKMVXIFPFM-RWWBHRBBNA-N,0.003022395,-2.519648778,351.409
meloxicam,O=C\2c1c(cccc1)S(=O)(=O)N(C/2=C(\O)Nc3ncc(s3)C)C,carbon tetrachloride,ClC(Cl)(Cl)Cl,DWMREKMVXIFPFM-RWWBHRBBNA-N,0.000688905,-3.161840663,351.409
meloxicam,O=C\2c1c(cccc1)S(=O)(=O)N(C/2=C(\O)Nc3ncc(s3)C)C,chloroform,ClC(Cl)Cl,DWMREKMVXIFPFM-RWWBHRBBNA-N,0.023001338,-1.6382469,351.409
meloxicam,O=C\2c1c(cccc1)S(=O)(=O)N(C/2=C(\O)Nc3ncc(s3)C)C,cyclohexane,C1CCCCC1,DWMREKMVXIFPFM-RWWBHRBBNA-N,4.20E-05,-4.376282544,351.409
meloxicam,O=C\2c1c(cccc1)S(=O)(=O)N(C/2=C(\O)Nc3ncc(s3)C)C,ethanol,CCO,DWMREKMVXIFPFM-RWWBHRBBNA-N,0.000776142,-3.110058815,351.409
meloxicam,O=C\2c1c(cccc1)S(=O)(=O)N(C/2=C(\O)Nc3ncc(s3)C)C,ethyl acetate,O=C(OCC)C,DWMREKMVXIFPFM-RWWBHRBBNA-N,0.000354878,-3.449920923,351.409
meloxicam,O=C\2c1c(cccc1)S(=O)(=O)N(C/2=C(\O)Nc3ncc(s3)C)C,hexane,CCCCCC,DWMREKMVXIFPFM-RWWBHRBBNA-N,6.04E-06,-5.218614471,351.409
meloxicam,O=C\2c1c(cccc1)S(=O)(=O)N(C/2=C(\O)Nc3ncc(s3)C)C,methanol,CO,DWMREKMVXIFPFM-RWWBHRBBNA-N,0.001325304,-2.877684491,351.409
meloxicam,O=C\2c1c(cccc1)S(=O)(=O)N(C/2=C(\O)Nc3ncc(s3)C)C,toluene,Cc1ccccc1,DWMREKMVXIFPFM-RWWBHRBBNA-N,0.00160802,-2.793708554,351.409
methyl 4-(dimethylamino)benzoate,O=C(OC)c1ccc(N(C)C)cc1,water,O,DBQGARDMYOMOOS-UHFFFAOYNA-N,0.004216004,-2.585851801,179.219
methyl 4-acetamidobenzoate,O=C(Nc1ccc(cc1)C(=O)OC)C,water,O,QKWTXJSLAZKYGV-WXRBYKJCNA-N,0.014975695,-1.824613014,193.202
methyl 4-aminobenzoate,O=C(OC)c1ccc(N)cc1,1-octanol,OCCCCCCCC,LZXXNPOYQCLXRS-UHFFFAOYNA-N,0.295,-0.530177984,151.165
methyl 4-aminobenzoate,O=C(OC)c1ccc(N)cc1,acetonitrile,N#CC,LZXXNPOYQCLXRS-UHFFFAOYNA-N,1.635,0.213517757,151.165
methyl 4-methoxybenzoate,O=C(OC)c1ccc(OC)cc1,water,O,DDIZAANNODHTRB-UHFFFAOYNA-N,0.015389523,-2.080401639,166.176
methyl diphenylphosphine oxide,O=P(c1ccccc1)(c2ccccc2)C,benzene,c1ccccc1,PEGCITODQASXKH-UHFFFAOYNA-N,0.72197969,-0.141475019,216.22
methyl diphenylphosphine oxide,O=P(c1ccccc1)(c2ccccc2)C,ethyl acetate,O=C(OCC)C,PEGCITODQASXKH-UHFFFAOYNA-N,0.484045573,-0.315113748,216.22
methyl diphenylphosphine oxide,O=P(c1ccccc1)(c2ccccc2)C,toluene,Cc1ccccc1,PEGCITODQASXKH-UHFFFAOYNA-N,0.265548469,-0.575856198,216.22
methyl p-acetoxybenzoate,O=C(Oc1ccc(cc1)C(=O)OC)C,water,O,PGJQPLVEUVHSFQ-UHFFFAOYNA-N,0.003880724,-2.411087244,194.186
methyl p-aminobenzoate,O=C(OC)c1ccc(N)cc1,1-octanol,OCCCCCCCC,LZXXNPOYQCLXRS-UHFFFAOYNA-N,0.295120923,-0.53,151.165
methyl p-aminobenzoate,O=C(OC)c1ccc(N)cc1,water,O,LZXXNPOYQCLXRS-UHFFFAOYNA-N,0.062938692,-1.294623737,151.165
methylparaben,COC(=O)c1ccc(cc1)O,1-butanol,CCCCO,LXCFILQKKLGQFO-UHFFFAOYNA-N,1.518015892,0.181263323,152.149
methylparaben,COC(=O)c1ccc(cc1)O,1-decanol,OCCCCCCCCCC,LXCFILQKKLGQFO-UHFFFAOYNA-N,0.474979916,-0.323324754,152.149
methylparaben,COC(=O)c1ccc(cc1)O,1-heptanol,OCCCCCCC,LXCFILQKKLGQFO-UHFFFAOYNA-N,1.066158858,0.02782192,152.149
methylparaben,COC(=O)c1ccc(cc1)O,1-hexanol,OCCCCCC,LXCFILQKKLGQFO-UHFFFAOYNA-N,1.210040473,0.082673777,152.149
methylparaben,COC(=O)c1ccc(cc1)O,1-octanol,OCCCCCCCC,LXCFILQKKLGQFO-UHFFFAOYNA-N,0.826773586,-0.083780779,152.149
methylparaben,COC(=O)c1ccc(cc1)O,1-pentanol,OCCCCC,LXCFILQKKLGQFO-UHFFFAOYNA-N,1.35853051,0.133036556,152.149
methylparaben,COC(=O)c1ccc(cc1)O,1-propanol,CCCO,LXCFILQKKLGQFO-UHFFFAOYNA-N,1.732046841,0.238311728,152.149
methylparaben,COC(=O)c1ccc(cc1)O,DMF,O=C(NC)C,LXCFILQKKLGQFO-UHFFFAOYNA-N,4.497103284,0.652932862,152.149
methylparaben,COC(=O)c1ccc(cc1)O,DMSO,CS(=O)C,LXCFILQKKLGQFO-UHFFFAOYNA-N,5.675387745,0.753995538,152.149
methylparaben,COC(=O)c1ccc(cc1)O,PEG400,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO,LXCFILQKKLGQFO-UHFFFAOYNA-N,0.143548943,-0.843000001,152.149
methylparaben,COC(=O)c1ccc(cc1)O,butyl acetate,O=C(OCCCC)C,LXCFILQKKLGQFO-UHFFFAOYNA-N,1.017580198,0.007568647,152.149
methylparaben,COC(=O)c1ccc(cc1)O,decane,C(CCCCCCCC)C,LXCFILQKKLGQFO-UHFFFAOYNA-N,0.000625571,-3.203723392,152.149
methylparaben,COC(=O)c1ccc(cc1)O,dibutyl ether,O(CCCC)CCCC,LXCFILQKKLGQFO-UHFFFAOYNA-N,0.161701931,-0.791284794,152.149
methylparaben,COC(=O)c1ccc(cc1)O,diethyl ether,CCOCC,LXCFILQKKLGQFO-UHFFFAOYNA-N,0.815570128,-0.08853869,152.149
methylparaben,COC(=O)c1ccc(cc1)O,ethanol,CCO,LXCFILQKKLGQFO-UHFFFAOYNA-N,2.151456229,0.332721185,152.149
methylparaben,COC(=O)c1ccc(cc1)O,ethyl acetate,O=C(OCC)C,LXCFILQKKLGQFO-UHFFFAOYNA-N,1.251668671,0.097489382,152.149
methylparaben,COC(=O)c1ccc(cc1)O,ethylene glycol,OCCO,LXCFILQKKLGQFO-UHFFFAOYNA-N,0.801757603,-0.095956913,152.149
methylparaben,COC(=O)c1ccc(cc1)O,heptane,CCCCCCC,LXCFILQKKLGQFO-UHFFFAOYNA-N,0.000576135,-3.239475741,152.149
methylparaben,COC(=O)c1ccc(cc1)O,hexane,CCCCCC,LXCFILQKKLGQFO-UHFFFAOYNA-N,0.000604486,-3.218613753,152.149
methylparaben,COC(=O)c1ccc(cc1)O,methanol,CO,LXCFILQKKLGQFO-UHFFFAOYNA-N,2.34962042,0.370949644,152.149
methylparaben,COC(=O)c1ccc(cc1)O,water,O,LXCFILQKKLGQFO-UHFFFAOYNA-N,0.016725275,-1.838100383,152.149
metronidazole,[O-][N+](=O)c1cnc(n1CCO)C,1-octanol,OCCCCCCCC,VAOCPAMSLUNLGC-UHFFFAOYNA-N,0.03,-1.522878745,171.156
metronidazole,[O-][N+](=O)c1cnc(n1CCO)C,DMSO,CS(=O)C,VAOCPAMSLUNLGC-UHFFFAOYNA-N,0.426739893,-0.369836756,171.156
metronidazole,[O-][N+](=O)c1cnc(n1CCO)C,PEG400,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO,VAOCPAMSLUNLGC-UHFFFAOYNA-N,0.069342581,-1.158999998,171.156
metronidazole,[O-][N+](=O)c1cnc(n1CCO)C,water,O,VAOCPAMSLUNLGC-UHFFFAOYNA-N,0.065132919,-1.188133332,171.156
minoxidil,N\C1=C\C(=N/C(=N)N1O)N2CCCCC2,1-butanol,CCCCO,ZIMGGGWCDYVHOY-UHFFFAOYNA-N,0.070305589,-1.153010149,209.253
minoxidil,N\C1=C\C(=N/C(=N)N1O)N2CCCCC2,1-propanol,CCCO,ZIMGGGWCDYVHOY-UHFFFAOYNA-N,0.091608827,-1.038062678,209.253
minoxidil,N\C1=C\C(=N/C(=N)N1O)N2CCCCC2,2-propanol,CC(C)O,ZIMGGGWCDYVHOY-UHFFFAOYNA-N,0.051465584,-1.288483095,209.253
minoxidil,N\C1=C\C(=N/C(=N)N1O)N2CCCCC2,PEG400,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO,ZIMGGGWCDYVHOY-UHFFFAOYNA-N,0.014588143,-1.835999988,209.253
minoxidil,N\C1=C\C(=N/C(=N)N1O)N2CCCCC2,ethanol,CCO,ZIMGGGWCDYVHOY-UHFFFAOYNA-N,0.101342237,-0.994209513,209.253
minoxidil,N\C1=C\C(=N/C(=N)N1O)N2CCCCC2,methanol,CO,ZIMGGGWCDYVHOY-UHFFFAOYNA-N,0.23673088,-0.625745087,209.253
minoxidil,N\C1=C\C(=N/C(=N)N1O)N2CCCCC2,water,O,ZIMGGGWCDYVHOY-UHFFFAOYNA-N,0.012274401,-1.911790103,209.253
monuron,Clc1ccc(NC(=O)N(C)C)cc1,"1,2-dichloroethane",ClCCCl,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.085113804,-1.069999999,198.653
monuron,Clc1ccc(NC(=O)N(C)C)cc1,1-butanol,CCCCO,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.147910839,-0.829999999,198.653
monuron,Clc1ccc(NC(=O)N(C)C)cc1,1-decanol,OCCCCCCCCCC,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.069183097,-1.160000001,198.653
monuron,Clc1ccc(NC(=O)N(C)C)cc1,1-heptanol,OCCCCCCC,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.104712855,-0.979999999,198.653
monuron,Clc1ccc(NC(=O)N(C)C)cc1,1-hexanol,OCCCCCC,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.120226443,-0.920000002,198.653
monuron,Clc1ccc(NC(=O)N(C)C)cc1,1-octanol,CCCCCCCCO,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.091968542,-1.036360698,198.653
monuron,Clc1ccc(NC(=O)N(C)C)cc1,1-octanol,OCCCCCCCC,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.091100542,-1.040479304,198.653
monuron,Clc1ccc(NC(=O)N(C)C)cc1,1-pentanol,OCCCCC,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.134896288,-0.870000001,198.653
monuron,Clc1ccc(NC(=O)N(C)C)cc1,1-propanol,CCCO,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.165958691,-0.779999999,198.653
monuron,Clc1ccc(NC(=O)N(C)C)cc1,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.000281838,-3.550000452,198.653
monuron,Clc1ccc(NC(=O)N(C)C)cc1,2-propanol,CC(O)C,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.104712855,-0.979999999,198.653
monuron,Clc1ccc(NC(=O)N(C)C)cc1,benzene,c1ccccc1,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.015135612,-1.820000014,198.653
monuron,Clc1ccc(NC(=O)N(C)C)cc1,carbon tetrachloride,ClC(Cl)(Cl)Cl,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.003467369,-2.459999938,198.653
monuron,Clc1ccc(NC(=O)N(C)C)cc1,chloroform,C(Cl)(Cl)Cl,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.151356125,-0.82,198.653
monuron,Clc1ccc(NC(=O)N(C)C)cc1,cyclohexane,C1CCCCC1,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.000467735,-3.330000131,198.653
monuron,Clc1ccc(NC(=O)N(C)C)cc1,decane,CCCCCCCCCC,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.00040738,-3.390000296,198.653
monuron,Clc1ccc(NC(=O)N(C)C)cc1,ethanol,CCO,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.190546072,-0.72,198.653
monuron,Clc1ccc(NC(=O)N(C)C)cc1,ethyl acetate,O=C(OCC)C,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.102329299,-0.990000001,198.653
monuron,Clc1ccc(NC(=O)N(C)C)cc1,heptane,CCCCCCC,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.000380189,-3.420000453,198.653
monuron,Clc1ccc(NC(=O)N(C)C)cc1,hexane,CCCCCC,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.000416869,-3.380000399,198.653
monuron,Clc1ccc(NC(=O)N(C)C)cc1,methanol,CO,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.301995172,-0.52,198.653
monuron,Clc1ccc(NC(=O)N(C)C)cc1,methyl acetate,O=C(OC)C,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.106978284,-0.970704373,198.653
monuron,Clc1ccc(NC(=O)N(C)C)cc1,octane,CCCCCCCC,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.000398107,-3.400000186,198.653
monuron,Clc1ccc(NC(=O)N(C)C)cc1,propylene carbonate,CC1COC(=O)O1,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.143587235,-0.842884167,198.653
monuron,Clc1ccc(NC(=O)N(C)C)cc1,toluene,Cc1ccccc1,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.010715193,-1.970000002,198.653
monuron,Clc1ccc(NC(=O)N(C)C)cc1,trifluoroethanol,FC(F)(F)CO,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.340581536,-0.4677789,198.653
monuron,Clc1ccc(NC(=O)N(C)C)cc1,water,O,BMLIZLVNXIYGCK-WXRBYKJCNA-N,0.001223033,-2.913180339,198.653
nadolol,OC(CNC(C)(C)C)COc1cccc2c1C[C@H](O)[C@H](O)C2,PEG400,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO,VWPOSFSPZNDTMJ-UCWKZMIHNA-N,0.076736149,-1.115,309.406
nadolol,OC(CNC(C)(C)C)COc1cccc2c1C[C@H](O)[C@H](O)C2,water,O,VWPOSFSPZNDTMJ-UCWKZMIHNA-N,0.098174794,-1.008000001,309.406
nalidixic acid,O=C\2c1c(nc(cc1)C)N(/C=C/2C(=O)O)CC,PEG400,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO,MHWLWQUZZRMNGJ-WYUMXYHSNA-N,0.00620869,-2.207000024,232.239
nalidixic acid,O=C\2c1c(nc(cc1)C)N(/C=C/2C(=O)O)CC,water,O,MHWLWQUZZRMNGJ-WYUMXYHSNA-N,0.000231765,-3.660033862,232.239
naphthalene,c1ccc2ccccc2c1,"1,2-dichloroethane",ClCCCl,UFWIBTONFRDIAS-UHFFFAOYNA-N,3.311595627,0.520034145,128.174
naphthalene,c1ccc2ccccc2c1,1-octanol,OCCCCCCCC,UFWIBTONFRDIAS-UHFFFAOYNA-N,0.617648595,-0.219828435,128.174
naphthalene,c1ccc2ccccc2c1,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,UFWIBTONFRDIAS-UHFFFAOYNA-N,0.692,-0.159893906,128.174
naphthalene,c1ccc2ccccc2c1,DMF,CN(C)C=O,UFWIBTONFRDIAS-UHFFFAOYNA-N,2.991442453,0.475880653,128.174
naphthalene,c1ccc2ccccc2c1,PEG400,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO,UFWIBTONFRDIAS-UHFFFAOYNA-N,1.114294534,0.047,128.174
naphthalene,c1ccc2ccccc2c1,THF,C1CCOC1,UFWIBTONFRDIAS-UHFFFAOYNA-N,3.697000315,0.567849488,128.174
naphthalene,c1ccc2ccccc2c1,acetone,CC(=O)C,UFWIBTONFRDIAS-UHFFFAOYNA-N,2.547252284,0.405858526,128.174
naphthalene,c1ccc2ccccc2c1,benzene,c1ccccc1,UFWIBTONFRDIAS-UHFFFAOYNA-N,2.950688953,0.46991998,128.174
naphthalene,c1ccc2ccccc2c1,carbon tetrachloride,ClC(Cl)(Cl)Cl,UFWIBTONFRDIAS-UHFFFAOYNA-N,2.533821498,0.403287525,128.174
naphthalene,c1ccc2ccccc2c1,chlorobenzene,Clc1ccccc1,UFWIBTONFRDIAS-UHFFFAOYNA-N,2.881437845,0.459609256,128.174
naphthalene,c1ccc2ccccc2c1,chloroform,C(Cl)(Cl)Cl,UFWIBTONFRDIAS-UHFFFAOYNA-N,3.613097406,0.55787967,128.174
naphthalene,c1ccc2ccccc2c1,chloroform,ClC(Cl)Cl,UFWIBTONFRDIAS-UHFFFAOYNA-N,3.414555109,0.533334126,128.174
naphthalene,c1ccc2ccccc2c1,cyclohexane,C1CCCCC1,UFWIBTONFRDIAS-UHFFFAOYNA-N,1.358246325,0.132971692,128.174
naphthalene,c1ccc2ccccc2c1,dichloromethane,C(Cl)Cl,UFWIBTONFRDIAS-UHFFFAOYNA-N,3.851538503,0.585634244,128.174
naphthalene,c1ccc2ccccc2c1,ethyl acetate,O=C(OCC)C,UFWIBTONFRDIAS-UHFFFAOYNA-N,2.632216275,0.42032157,128.174
naphthalene,c1ccc2ccccc2c1,ethylbenzene,CCc1ccccc1,UFWIBTONFRDIAS-UHFFFAOYNA-N,2.372264459,0.375154833,
naphthalene,c1ccc2ccccc2c1,heptane,CCCCCCC,UFWIBTONFRDIAS-UHFFFAOYNA-N,0.715249252,-0.164002561,128.174
naphthalene,c1ccc2ccccc2c1,hexane,CCCCCC,UFWIBTONFRDIAS-UHFFFAOYNA-N,0.940775045,-0.026617956,128.174
naphthalene,c1ccc2ccccc2c1,methanol,CO,UFWIBTONFRDIAS-UHFFFAOYNA-N,0.54,-0.26760624,128.174
naphthalene,c1ccc2ccccc2c1,octane,CCCCCCCC,UFWIBTONFRDIAS-UHFFFAOYNA-N,0.914501331,-0.038815658,128.174
naphthalene,c1ccc2ccccc2c1,toluene,c1ccccc1C,UFWIBTONFRDIAS-UHFFFAOYNA-N,2.635182987,0.420810778,128.174
naphthalene,c1ccc2ccccc2c1,water,O,UFWIBTONFRDIAS-UHFFFAOYNA-N,0.000232002,-3.635999594,128.174
naproxen,O=C(O)C(c1ccc2c(c1)ccc(OC)c2)C,1-octanol,OCCCCCCCC,CMWTZPSULFXXJA-YAQRNVERNA-N,0.128824955,-0.890000001,230.263
naproxen,O=C(O)C(c1ccc2c(c1)ccc(OC)c2)C,DMSO,CS(=O)C,CMWTZPSULFXXJA-YAQRNVERNA-N,1.112587344,0.046334115,230.263
naproxen,O=C(O)C(c1ccc2c(c1)ccc(OC)c2)C,PEG400,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO,CMWTZPSULFXXJA-YAQRNVERNA-N,0.517606832,-0.286,230.263
naproxen,O=C(O)C(c1ccc2c(c1)ccc(OC)c2)C,acetone,CC(=O)C,CMWTZPSULFXXJA-YAQRNVERNA-N,0.622357445,-0.205960111,230.263
naproxen,O=C(O)C(c1ccc2c(c1)ccc(OC)c2)C,acetonitrile,CC#N,CMWTZPSULFXXJA-YAQRNVERNA-N,0.115049195,-0.939116416,230.263
naproxen,O=C(O)C(c1ccc2c(c1)ccc(OC)c2)C,dichloromethane,C(Cl)Cl,CMWTZPSULFXXJA-YAQRNVERNA-N,0.226632014,-0.644678742,230.263
naproxen,O=C(O)C(c1ccc2c(c1)ccc(OC)c2)C,ethanol,CCO,CMWTZPSULFXXJA-YAQRNVERNA-N,0.242634267,-0.615047864,230.263
naproxen,O=C(O)C(c1ccc2c(c1)ccc(OC)c2)C,ethyl acetate,O=C(OCC)C,CMWTZPSULFXXJA-YAQRNVERNA-N,0.259178282,-0.586430733,230.263
naproxen,O=C(O)[C@H](c1ccc2c(c1)ccc(OC)c2)C,"1,4-dioxane",O1CCOCC1,CMWTZPSULFXXJA-GTNTULIANA-N,1.3795,0.126725221,230.263
naproxen,O=C(O)[C@H](c1ccc2c(c1)ccc(OC)c2)C,1-butanol,CCCCO,CMWTZPSULFXXJA-GTNTULIANA-N,0.152,-0.818156412,230.263
naproxen,O=C(O)[C@H](c1ccc2c(c1)ccc(OC)c2)C,1-decanol,OCCCCCCCCCC,CMWTZPSULFXXJA-GTNTULIANA-N,0.085,-1.070581074,230.263
naproxen,O=C(O)[C@H](c1ccc2c(c1)ccc(OC)c2)C,1-heptanol,OCCCCCCC,CMWTZPSULFXXJA-GTNTULIANA-N,0.133,-0.876148359,230.263
naproxen,O=C(O)[C@H](c1ccc2c(c1)ccc(OC)c2)C,1-hexanol,OCCCCCC,CMWTZPSULFXXJA-GTNTULIANA-N,0.131,-0.882728704,230.263
naproxen,O=C(O)[C@H](c1ccc2c(c1)ccc(OC)c2)C,1-octanol,OCCCCCCCC,CMWTZPSULFXXJA-GTNTULIANA-N,0.103,-0.987244664,230.263
naproxen,O=C(O)[C@H](c1ccc2c(c1)ccc(OC)c2)C,1-pentanol,OCCCCC,CMWTZPSULFXXJA-GTNTULIANA-N,0.2135,-0.696433398,230.263
naproxen,O=C(O)[C@H](c1ccc2c(c1)ccc(OC)c2)C,1-propanol,CCCO,CMWTZPSULFXXJA-GTNTULIANA-N,0.169,-0.772113295,230.263
naproxen,O=C(O)[C@H](c1ccc2c(c1)ccc(OC)c2)C,2-butanol,OC(C)CC,CMWTZPSULFXXJA-GTNTULIANA-N,0.151,-0.821023053,230.263
naproxen,O=C(O)[C@H](c1ccc2c(c1)ccc(OC)c2)C,2-methyl-1-propanol,OCC(C)C,CMWTZPSULFXXJA-GTNTULIANA-N,0.092,-1.036212173,230.263
naproxen,O=C(O)[C@H](c1ccc2c(c1)ccc(OC)c2)C,2-propanol,CC(O)C,CMWTZPSULFXXJA-GTNTULIANA-N,0.172,-0.764471553,230.263
naproxen,O=C(O)[C@H](c1ccc2c(c1)ccc(OC)c2)C,3-methyl-1-butanol,OCCC(C)C,CMWTZPSULFXXJA-GTNTULIANA-N,0.109,-0.962573502,230.263
naproxen,O=C(O)[C@H](c1ccc2c(c1)ccc(OC)c2)C,DMF,O=C(NC)C,CMWTZPSULFXXJA-GTNTULIANA-N,1.397,0.145196406,230.263
naproxen,O=C(O)[C@H](c1ccc2c(c1)ccc(OC)c2)C,THF,C1CCOC1,CMWTZPSULFXXJA-GTNTULIANA-N,1.481,0.170555059,230.263
naproxen,O=C(O)[C@H](c1ccc2c(c1)ccc(OC)c2)C,acetic acid,O=C(O)C,CMWTZPSULFXXJA-GTNTULIANA-N,0.262,-0.581698709,230.263
naproxen,O=C(O)[C@H](c1ccc2c(c1)ccc(OC)c2)C,acetone,CC(=O)C,CMWTZPSULFXXJA-GTNTULIANA-N,0.83,-0.080921908,230.263
